epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,15.229549407958984,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796317100525
1,10.636817932128906,0.06188252940773964,105.74934387207031,0.24876199662685394,0.26185253262519836
2,7.297012805938721,0.05553916469216347,72.41473388671875,0.23566748201847076,0.22795350849628448
3,5.006997585296631,0.05469725653529167,49.52300262451172,0.23387444019317627,0.21373750269412994
4,3.471808910369873,0.05495976284146309,34.16849136352539,0.23443499207496643,0.20742256939411163
5,2.3959503173828125,0.05514967069029808,23.40800666809082,0.23483966290950775,0.20550020039081573
6,1.658619999885559,0.055234432220458984,16.033855438232422,0.23502007126808167,0.20508615672588348
7,1.1491378545761108,0.05517307296395302,10.939647674560547,0.23488949239253998,0.20631925761699677
8,0.8214594125747681,0.05494503304362297,7.6651434898376465,0.2344035655260086,0.2083694338798523
9,0.6208832859992981,0.05488241836428642,5.660008907318115,0.23426996171474457,0.2106621265411377
10,0.4879702925682068,0.054788146167993546,4.331821441650391,0.23406867682933807,0.21231992542743683
