epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,30.373645782470703,0.08545276522636414,151.4409637451172,0.2923230528831482,0.3301796317100525
1,25.479894638061523,0.07028122246265411,127.04806518554688,0.26510605216026306,0.29060041904449463
2,21.12510108947754,0.06194981560111046,105.31575012207031,0.24889719486236572,0.2624422609806061
3,17.511877059936523,0.057625699788331985,87.27125549316406,0.24005353450775146,0.2422909289598465
4,14.610815048217773,0.055618949234485626,72.7759780883789,0.2358366996049881,0.2286679595708847
5,12.092120170593262,0.05485111474990845,60.186344146728516,0.23420314490795135,0.2199961245059967
6,10.011816024780273,0.05469537898898125,49.78560256958008,0.23387043178081512,0.21462760865688324
7,8.287177085876465,0.054755646735429764,41.162109375,0.23399925231933594,0.2112894505262375
8,6.899426460266113,0.05483847111463547,34.222938537597656,0.2341761589050293,0.20908010005950928
9,5.72381591796875,0.05494028702378273,28.344377517700195,0.23439344763755798,0.20802387595176697
10,4.777842998504639,0.054957203567028046,23.61442756652832,0.2344295233488083,0.2074933499097824
11,3.966153383255005,0.05497235059738159,19.555904388427734,0.23446182906627655,0.2073533982038498
12,3.2761199474334717,0.0549350306391716,16.105924606323242,0.23438222706317902,0.20789872109889984
13,2.7587497234344482,0.05489287152886391,13.51928424835205,0.23429228365421295,0.20890916883945465
14,2.291060447692871,0.054860591888427734,11.180998802185059,0.2342233806848526,0.20978061854839325
15,1.907242774963379,0.054820165038108826,9.262112617492676,0.23413705825805664,0.21105442941188812
