epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,1.5998624563217163,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796317100525
1,1.1192097663879395,0.0617687962949276,105.74410247802734,0.24853329360485077,0.26144587993621826
2,0.7795544266700745,0.055478308349847794,72.40760803222656,0.2355383336544037,0.22740213572978973
3,0.5498780608177185,0.05468433350324631,49.51937484741211,0.23384681344032288,0.21345412731170654
4,0.3965053856372833,0.05496075004339218,34.15446472167969,0.23443709313869476,0.2073482871055603
5,0.2886410057544708,0.05515473335981369,23.3486270904541,0.2348504513502121,0.2055140882730484
6,0.21471773087978363,0.05523039400577545,15.94873332977295,0.23501147329807281,0.205168679356575
7,0.16350537538528442,0.05512164160609245,10.838374137878418,0.2347799837589264,0.20653924345970154
8,0.13091008365154266,0.054917238652706146,7.599284648895264,0.2343442738056183,0.2086409032344818
9,0.11118580400943756,0.05486259236931801,5.632320880889893,0.23422765731811523,0.2108605057001114
10,0.09796415269374847,0.05477289482951164,4.319125652313232,0.23403610289096832,0.21255572140216827
