epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,1.5998624563217163,0.08545276522636414,151.4409637451172,0.2923230528831482,0.3301796317100525
1,1.3405976295471191,0.07014846801757812,127.04491424560547,0.2648555636405945,0.2901182770729065
2,1.1149643659591675,0.06181059777736664,105.31537628173828,0.24861736595630646,0.2617867588996887
3,0.9305395483970642,0.05749102309346199,87.30485534667969,0.23977285623550415,0.24164432287216187
4,0.7832224369049072,0.05553831905126572,72.76841735839844,0.2356656938791275,0.2280227541923523
5,0.6568843126296997,0.054830458015203476,60.205387115478516,0.23415903747081757,0.21954596042633057
6,0.552414059638977,0.054705992341041565,49.77080535888672,0.23389312624931335,0.2142607718706131
7,0.46615925431251526,0.05475607141852379,41.14031982421875,0.23400014638900757,0.21098008751869202
8,0.3966063857078552,0.05484617501497269,34.176021575927734,0.2341926097869873,0.20902861654758453
9,0.33817046880722046,0.05495968833565712,28.32107925415039,0.2344348281621933,0.20790739357471466
10,0.2907736301422119,0.054960235953330994,23.58133888244629,0.23443599045276642,0.20743517577648163
11,0.2499333918094635,0.054968077689409256,19.496532440185547,0.2344527244567871,0.20743995904922485
12,0.21518570184707642,0.054928191006183624,16.0257511138916,0.23436763882637024,0.2081267088651657
13,0.18862974643707275,0.054876700043678284,13.37530517578125,0.2342577576637268,0.20912820100784302
14,0.16534149646759033,0.054843686521053314,11.04978084564209,0.2341872900724411,0.21021059155464172
