epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,30.373645782470703,0.08545276522636414,151.4409637451172,0.2923230528831482,0.3301796317100525
1,21.211322784423828,0.06195799261331558,105.74681854248047,0.24891363084316254,0.2621554434299469
2,14.540865898132324,0.055557046085596085,72.42654418945312,0.2357054203748703,0.22812871634960175
3,9.95969009399414,0.05470734089612961,49.52490997314453,0.23389600217342377,0.21384881436824799
4,6.8946404457092285,0.05493440851569176,34.19852828979492,0.23438090085983276,0.20764616131782532
5,4.736807346343994,0.05513586848974228,23.408357620239258,0.23481027781963348,0.2056780755519867
6,3.264946222305298,0.05521991103887558,16.04863166809082,0.23498916625976562,0.20509450137615204
7,2.2591609954833984,0.05515977740287781,11.020005226135254,0.23486118018627167,0.2062808722257614
8,1.5958513021469116,0.05495790019631386,7.704466819763184,0.23443101346492767,0.20826488733291626
9,1.1790615320205688,0.05488577112555504,5.62087869644165,0.2342771291732788,0.21051457524299622
10,0.9181527495384216,0.0547947958111763,4.316789627075195,0.2340828776359558,0.21220801770687103
