epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,4.628681182861328,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796317100525
1,3.2347965240478516,0.06189567223191261,105.76336669921875,0.24878840148448944,0.2619072496891022
2,2.2281508445739746,0.0555383637547493,72.42041778564453,0.23566578328609467,0.22782599925994873
3,1.5407273769378662,0.05468419939279556,49.53477478027344,0.2338465303182602,0.21366427838802338
4,1.0800272226333618,0.054929930716753006,34.1699104309082,0.2343713492155075,0.20765501260757446
5,0.7567604780197144,0.055133432149887085,23.3875675201416,0.23480509221553802,0.20567135512828827
6,0.5361123085021973,0.05522157996892929,16.029691696166992,0.23499272763729095,0.2050933539867401
7,0.38473016023635864,0.05516408383846283,10.985536575317383,0.23487035930156708,0.20634041726589203
8,0.28532570600509644,0.0549372099339962,7.679616451263428,0.2343868762254715,0.2083323895931244
9,0.22328975796699524,0.05488506704568863,5.613489627838135,0.23427562415599823,0.21059520542621613
10,0.18395715951919556,0.05477646738290787,4.306023597717285,0.23404373228549957,0.21234171092510223
