epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,7.657500743865967,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796615123749
1,5.349954128265381,0.06189962103962898,105.7610855102539,0.24879634380340576,0.2619229257106781
2,3.6772072315216064,0.05551636964082718,72.4338150024414,0.23561911284923553,0.22801782190799713
3,2.5311460494995117,0.054697223007678986,49.52897262573242,0.2338743805885315,0.21379554271697998
4,1.763340711593628,0.05492759868502617,34.16826248168945,0.23436637222766876,0.20764055848121643
5,1.2251949310302734,0.05513109266757965,23.401277542114258,0.23480011522769928,0.20569095015525818
6,0.8564364314079285,0.05522078275680542,16.02431297302246,0.23499102890491486,0.20514339208602905
7,0.605682373046875,0.05514730513095856,11.010701179504395,0.23483462631702423,0.20632369816303253
8,0.4395884871482849,0.05493916571140289,7.692986488342285,0.23439104855060577,0.2083320915699005
9,0.3359343409538269,0.05487201735377312,5.621246337890625,0.23424777388572693,0.21060222387313843
10,0.2703811526298523,0.05479736626148224,4.311676025390625,0.23408837616443634,0.21236617863178253
