epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,4.628681182861328,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796317100525
1,3.881784200668335,0.07019093632698059,127.05311584472656,0.2649357318878174,0.29031914472579956
2,3.2201170921325684,0.061904504895210266,105.27375793457031,0.2488061636686325,0.2619616687297821
3,2.6769533157348633,0.05757744982838631,87.31253051757812,0.23995301127433777,0.2419883757829666
4,2.2378859519958496,0.05557508021593094,72.74369812011719,0.2357436716556549,0.22842396795749664
5,1.8609288930892944,0.05482657626271248,60.20341110229492,0.2341507524251938,0.21984077990055084
6,1.5480457544326782,0.05469263345003128,49.778438568115234,0.23386456072330475,0.2144545465707779
7,1.2892365455627441,0.05476454272866249,41.14906692504883,0.2340182512998581,0.2110901176929474
8,1.0815845727920532,0.05483680218458176,34.22492980957031,0.23417259752750397,0.20911730825901031
9,0.9054408669471741,0.054931528866291046,28.350311279296875,0.2343747615814209,0.20789606869220734
10,0.7633344531059265,0.054967768490314484,23.61222267150879,0.2344520539045334,0.20736542344093323
11,0.6412878632545471,0.05498016998171806,19.543590545654297,0.23447850346565247,0.20738853514194489
12,0.5377414226531982,0.05494193360209465,16.09331703186035,0.23439696431159973,0.2079390585422516
13,0.45853832364082336,0.05489506945014,13.454774856567383,0.23429696261882782,0.20899134874343872
14,0.38770371675491333,0.054866254329681396,11.094582557678223,0.2342354655265808,0.20993509888648987
