epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,15.229549407958984,0.08545276522636414,151.4409637451172,0.2923230528831482,0.3301796615123749
1,12.775102615356445,0.07023562490940094,127.04866790771484,0.2650200426578522,0.2904532551765442
2,10.591663360595703,0.06194574013352394,105.29717254638672,0.2488890141248703,0.2621791362762451
3,8.787759780883789,0.05761105567216873,87.30148315429688,0.24002303183078766,0.2421555519104004
4,7.3319549560546875,0.055603716522455215,72.76351165771484,0.23580440878868103,0.22863605618476868
5,6.077977657318115,0.05483753979206085,60.23139953613281,0.23417416214942932,0.21995395421981812
6,5.034311771392822,0.054695118218660355,49.796165466308594,0.23386988043785095,0.21452564001083374
7,4.171205043792725,0.054742954671382904,41.16461944580078,0.23397211730480194,0.21114510297775269
8,3.4768764972686768,0.05482100322842598,34.22055435180664,0.2341388612985611,0.20914894342422485
9,2.889728546142578,0.054946113377809525,28.347822189331055,0.23440587520599365,0.20789861679077148
10,2.417060613632202,0.05496595427393913,23.62094497680664,0.23444819450378418,0.20731313526630402
11,2.0099940299987793,0.05497470125555992,19.55019187927246,0.23446685075759888,0.2072831392288208
12,1.666222333908081,0.054958708584308624,16.11263656616211,0.23443274199962616,0.20794133841991425
13,1.4022135734558105,0.05489746481180191,13.473160743713379,0.2343020737171173,0.20887252688407898
14,1.1657111644744873,0.05486290901899338,11.10848331451416,0.23422832787036896,0.20991159975528717
