epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,4.628681182861328,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796317100525
1,3.8818252086639404,0.07022460550069809,127.05335998535156,0.26499927043914795,0.29043078422546387
2,3.220979690551758,0.06191619113087654,105.3021240234375,0.248829647898674,0.26208770275115967
3,2.6760964393615723,0.057595301419496536,87.28337097167969,0.2399902045726776,0.24199360609054565
4,2.2388906478881836,0.05560922250151634,72.77604675292969,0.2358160763978958,0.22856004536151886
5,1.860734462738037,0.054844941943883896,60.19631576538086,0.234189972281456,0.21989507973194122
6,1.5479060411453247,0.054689936339855194,49.77387237548828,0.23385879397392273,0.21448618173599243
7,1.2884334325790405,0.054743364453315735,41.12300109863281,0.23397299647331238,0.21128158271312714
8,1.0815000534057617,0.054832905530929565,34.22223663330078,0.2341642677783966,0.20914113521575928
9,0.9054554104804993,0.054935190826654434,28.35067367553711,0.23438256978988647,0.2081061154603958
10,0.7627479434013367,0.05496156960725784,23.592880249023438,0.23443883657455444,0.20746943354606628
11,0.6410617828369141,0.05496732518076897,19.536481857299805,0.23445111513137817,0.2074211835861206
12,0.5374478697776794,0.05492972210049629,16.083938598632812,0.2343709021806717,0.20794115960597992
13,0.4602026641368866,0.0548880510032177,13.51048755645752,0.234281986951828,0.20897279679775238
14,0.3895251750946045,0.05486100912094116,11.155472755432129,0.23422427475452423,0.20993299782276154
