epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,45.51774215698242,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796317100525
1,31.787057876586914,0.06196893751621246,105.75028991699219,0.24893561005592346,0.2621987760066986
2,21.78070831298828,0.055558331310749054,72.41716003417969,0.23570814728736877,0.2281455099582672
3,14.920822143554688,0.05470503494143486,49.5537223815918,0.2338910698890686,0.21387040615081787
4,10.30346393585205,0.05493718758225441,34.1617546081543,0.23438683152198792,0.207651749253273
5,7.0760064125061035,0.05513591319322586,23.40290069580078,0.23481038212776184,0.20559825003147125
6,4.8688812255859375,0.0552220344543457,16.045530319213867,0.23499369621276855,0.20508833229541779
7,3.357372522354126,0.05517425760626793,11.00732707977295,0.23489201068878174,0.20624321699142456
8,2.3651671409606934,0.05496181175112724,7.70068359375,0.23443935811519623,0.20825763046741486
9,1.741546869277954,0.05488486960530281,5.622206211090088,0.2342752069234848,0.21050117909908295
10,1.3493956327438354,0.05477704852819443,4.315395355224609,0.23404496908187866,0.2122374176979065
