epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,45.51774215698242,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796615123749
1,31.787092208862305,0.061908505856990814,105.7506103515625,0.248814195394516,0.26195991039276123
2,21.783653259277344,0.05554509907960892,72.4270248413086,0.23568007349967957,0.2280716896057129
3,14.915633201599121,0.05470682308077812,49.53641891479492,0.23389489948749542,0.21374790370464325
4,10.311370849609375,0.0549536757171154,34.18805694580078,0.2344219982624054,0.2074185013771057
5,7.078341484069824,0.055162131786346436,23.41059684753418,0.234866201877594,0.20553134381771088
6,4.867903709411621,0.055237021297216415,16.04222297668457,0.2350255697965622,0.20497094094753265
7,3.330034017562866,0.05514705926179886,10.916289329528809,0.23483410477638245,0.20636288821697235
8,2.355163335800171,0.054954737424850464,7.667361736297607,0.23442426323890686,0.2083297073841095
9,1.7577860355377197,0.05488122999668121,5.67634916305542,0.2342674285173416,0.21070410311222076
10,1.359908938407898,0.054789867252111435,4.350396633148193,0.23407235741615295,0.21228574216365814
