epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,1.5998624563217163,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796317100525
1,1.119280219078064,0.061827752739191055,105.74524688720703,0.2486518770456314,0.2616840600967407
2,0.7797558903694153,0.05549304559826851,72.42628479003906,0.23556962609291077,0.22750401496887207
3,0.5499201416969299,0.05469892546534538,49.52212142944336,0.2338780164718628,0.21350356936454773
4,0.3964901268482208,0.05493060499429703,34.15595245361328,0.2343727946281433,0.2076600193977356
5,0.28879472613334656,0.05511704832315445,23.367767333984375,0.23477020859718323,0.2056613713502884
6,0.2147512584924698,0.05521048605442047,15.95407772064209,0.2349691241979599,0.20518642663955688
7,0.1644492745399475,0.05513870343565941,10.931057929992676,0.234816312789917,0.20641770958900452
8,0.13128021359443665,0.05492852255702019,7.63516902923584,0.23436835408210754,0.20845313370227814
9,0.11079234629869461,0.054879382252693176,5.591296672821045,0.23426349461078644,0.2107079178094864
10,0.0977630540728569,0.054788269102573395,4.297478675842285,0.23406894505023956,0.21245060861110687
