epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,1.6032599210739136,0.0692688450217247,306.7982177734375,0.26318976283073425,0.25914862751960754
1,1.2846570014953613,0.06235325336456299,244.46075439453125,0.24970632791519165,0.24025417864322662
2,1.0311229228973389,0.05829299986362457,194.56597900390625,0.24143943190574646,0.2268233597278595
3,0.8300542831420898,0.05641555041074753,154.72775268554688,0.23751957714557648,0.21611440181732178
4,0.6733039617538452,0.05608416721224785,123.4439697265625,0.23682096600532532,0.21251732110977173
5,0.5490549206733704,0.05657132714986801,98.4967269897461,0.23784728348255157,0.21098990738391876
6,0.45120951533317566,0.057284656912088394,78.78497314453125,0.23934213817119598,0.2090340554714203
7,0.3719763159751892,0.057792820036411285,62.83670425415039,0.24040137231349945,0.20895326137542725
8,0.3099879324436188,0.058269210159778595,50.34375,0.2413901686668396,0.21017782390117645
9,0.2618873417377472,0.05801929160952568,40.77360916137695,0.24087193608283997,0.21032632887363434
10,0.2242816835641861,0.05799281969666481,33.257774353027344,0.24081698060035706,0.21048808097839355
