epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,15.229549407958984,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796615123749
1,12.775141716003418,0.07026717811822891,127.04874420166016,0.2650795578956604,0.2905582785606384
2,10.591686248779297,0.06196035444736481,105.29725646972656,0.24891836941242218,0.2623494565486908
3,8.785269737243652,0.05763576924800873,87.2763442993164,0.2400745004415512,0.24229677021503448
4,7.333338260650635,0.055639710277318954,72.77698516845703,0.23588071763515472,0.22870680689811707
5,6.072660446166992,0.05484233796596527,60.17818069458008,0.2341844141483307,0.22003798186779022
6,5.031997203826904,0.05468125641345978,49.77315902709961,0.2338402420282364,0.21464727818965912
7,4.171213150024414,0.05474971607327461,41.164634704589844,0.23398657143115997,0.2113562822341919
8,3.476008176803589,0.05481530353426933,34.21192932128906,0.23412668704986572,0.20908667147159576
9,2.890801429748535,0.054935917258262634,28.358654022216797,0.23438411951065063,0.20803959667682648
10,2.417607069015503,0.054956477135419846,23.62650489807129,0.23442797362804413,0.20745211839675903
11,2.0097029209136963,0.054981529712677,19.54721450805664,0.23448140919208527,0.2073611617088318
12,1.6660772562026978,0.05493615195155144,16.11141014099121,0.23438462615013123,0.20792512595653534
13,1.4066588878631592,0.054901372641325,13.51757526397705,0.23431041836738586,0.20895783603191376
14,1.1716670989990234,0.0548715703189373,11.16795539855957,0.23424682021141052,0.2097674012184143
