epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,1.5998624563217163,0.08545277267694473,151.4409637451172,0.2923230528831482,0.3301796615123749
1,1.3406429290771484,0.07018314301967621,127.04597473144531,0.26492100954055786,0.29023194313049316
2,1.1150763034820557,0.0618242509663105,105.3252182006836,0.24864482879638672,0.26190489530563354
3,0.9303438663482666,0.05751654505729675,87.28273010253906,0.23982606828212738,0.2416156530380249
4,0.7835220694541931,0.055560339242219925,72.79617309570312,0.23571240901947021,0.22807957231998444
5,0.6568607687950134,0.05483322590589523,60.202754974365234,0.23416495323181152,0.2196708470582962
6,0.5526739954948425,0.05469781160354614,49.7976188659668,0.23387563228607178,0.21436919271945953
7,0.4661189913749695,0.05477616563439369,41.13428497314453,0.23404309153556824,0.21111398935317993
8,0.3967478275299072,0.05483751744031906,34.19103240966797,0.23417411744594574,0.20900695025920868
9,0.33809179067611694,0.05492974817752838,28.316205978393555,0.23437096178531647,0.20796310901641846
10,0.29071366786956787,0.05496300756931305,23.5750675201416,0.23444190621376038,0.20746728777885437
11,0.2499806135892868,0.05495542287826538,19.502519607543945,0.23442572355270386,0.20751366019248962
12,0.215535968542099,0.054933104664087296,16.060287475585938,0.2343781292438507,0.20813190937042236
13,0.18964137136936188,0.05489002540707588,13.47513484954834,0.23428620398044586,0.209039568901062
14,0.16623735427856445,0.05485162511467934,11.13857364654541,0.2342042326927185,0.21005050837993622
